name;ort;x;y
307133560;matsimNetworkNode;740547.27;5687914.58
242612785;matsimNetworkNode;740067.69;5687832.4799999995
2699970031;matsimNetworkNode;741241.04;5689604.7299999995
242614968;matsimNetworkNode;739859.25;5687283.949999999
69417099;matsimNetworkNode;740535.78;5689127.85
287613417;matsimNetworkNode;740875.76;5690177.779999999
289404861;matsimNetworkNode;739954.26;5690236.68
366041178;matsimNetworkNode;739265.76;5688912.359999999
952074722;matsimNetworkNode;739964.5900000001;5690223.069999999
282557849;matsimNetworkNode;741416.5;5690309.96
938291560;matsimNetworkNode;738693.42;5689271.91
282557850;matsimNetworkNode;741399.47;5690246.21
291583659;matsimNetworkNode;740932.17;5688367.699999999
310819476;matsimNetworkNode;739293.31;5689047.41
309167605;matsimNetworkNode;740479.17;5688593.88
5167098588;matsimNetworkNode;739585.72;5689458.6
309167606;matsimNetworkNode;740593.76;5688448.27
367991758;matsimNetworkNode;739258.51;5689254.29
309167603;matsimNetworkNode;740431.17;5688499.149999999
1408551421;matsimNetworkNode;738838.41;5689335.58
269269105;matsimNetworkNode;740953.73;5687969.62
269269106;matsimNetworkNode;740976.12;5687935.55
2982186710;matsimNetworkNode;739026.21;5687781.81
cluster_2423943261_242606711;matsimNetworkNode;739148.02;5687931.64
1854419607;matsimNetworkNode;740654.53;5689240.51
289404795;matsimNetworkNode;739886.1000000001;5690706.109999999
307133527;matsimNetworkNode;740273.91;5687844.0
6296773405;matsimNetworkNode;738845.6100000001;5689345.87
1854419608;matsimNetworkNode;740661.74;5689278.63
cluster_310817086_938291557;matsimNetworkNode;738540.69;5689483.41
6296773406;matsimNetworkNode;738845.05;5689351.0
310819006;matsimNetworkNode;738945.5700000001;5689232.069999999
242614623;matsimNetworkNode;739827.94;5687545.31
309167611;matsimNetworkNode;740789.96;5688597.16
2302953346;matsimNetworkNode;738881.05;5688708.9399999995
69426739;matsimNetworkNode;741491.3300000001;5689705.9799999995
196142000;matsimNetworkNode;738740.72;5687984.59
1408551412;matsimNetworkNode;738832.42;5689334.7299999995
309167621;matsimNetworkNode;741511.5700000001;5688372.42
4527089225;matsimNetworkNode;741255.8500000001;5689601.89
2590098578;matsimNetworkNode;740533.18;5690683.63
1999714707;matsimNetworkNode;741473.3400000001;5689437.05
313745986;matsimNetworkNode;739215.89;5688974.08
291583884;matsimNetworkNode;741017.31;5688368.87
336759467;matsimNetworkNode;739001.55;5688998.569999999
291584887;matsimNetworkNode;740606.29;5688820.91
310819570;matsimNetworkNode;739345.19;5688950.83
286753097;matsimNetworkNode;740396.8300000001;5690590.27
310598057;matsimNetworkNode;739264.78;5690651.62
1834068455;matsimNetworkNode;740654.79;5689314.49
1834068453;matsimNetworkNode;740259.76;5688678.64
1847656748;matsimNetworkNode;739589.66;5689085.49
310818368;matsimNetworkNode;739089.22;5689174.449999999
307133511;matsimNetworkNode;740160.14;5687956.26
242611245;matsimNetworkNode;739369.43;5687283.5
2590098571;matsimNetworkNode;740541.5;5689151.62
307133507;matsimNetworkNode;739907.5900000001;5688182.7299999995
242614759;matsimNetworkNode;739819.79;5687642.37
6296773422;matsimNetworkNode;738869.8300000001;5688832.6
3802007894;matsimNetworkNode;739254.53;5688742.699999999
289404774;matsimNetworkNode;739965.28;5690666.29
3802007895;matsimNetworkNode;739249.21;5688857.17
3802007898;matsimNetworkNode;738851.9;5689048.699999999
6811928576;matsimNetworkNode;740038.01;5690878.359999999
6811928577;matsimNetworkNode;739967.23;5690879.92
2582530838;matsimNetworkNode;738398.0700000001;5688117.68
366351579;matsimNetworkNode;739659.75;5689497.33
4209672531;matsimNetworkNode;739474.87;5688519.67
287616603;matsimNetworkNode;740880.5900000001;5689942.58
2590098564;matsimNetworkNode;740511.3200000001;5689135.18
cluster_2186966398_242609604;matsimNetworkNode;739419.17;5687601.89
196141499;matsimNetworkNode;738720.0700000001;5687752.87
5208065389;matsimNetworkNode;738826.96;5689358.279999999
2582530850;matsimNetworkNode;738483.04;5687957.5
196141498;matsimNetworkNode;738724.13;5687798.42
3660582410;matsimNetworkNode;739921.87;5689106.4799999995
cluster_1834068483_286747828;matsimNetworkNode;740656.3300000001;5689419.67
291583661;matsimNetworkNode;741281.8500000001;5688371.449999999
291583782;matsimNetworkNode;740947.74;5688280.819999999
287606252;matsimNetworkNode;740882.98;5689783.13
735275290;matsimNetworkNode;739086.88;5687928.22
1347761734;matsimNetworkNode;739799.21;5687769.199999999
4539796501;matsimNetworkNode;740078.26;5688474.55
80095139;matsimNetworkNode;739830.88;5689287.91
256862830;matsimNetworkNode;741482.99;5689162.42
1567161295;matsimNetworkNode;739457.5;5688700.27
291583698;matsimNetworkNode;741298.95;5688284.4399999995
304073737;matsimNetworkNode;741418.65;5690494.569999999
cluster_291584686_291585170;matsimNetworkNode;740031.66;5688439.6899999995
304073738;matsimNetworkNode;741407.63;5690600.359999999
304073732;matsimNetworkNode;741442.04;5690306.9399999995
256862829;matsimNetworkNode;741475.38;5689338.42
443562112;matsimNetworkNode;741472.56;5689943.649999999
4134209383;matsimNetworkNode;739085.91;5689210.77
365116796;matsimNetworkNode;739778.21;5688979.55
4207842262;matsimNetworkNode;739570.3600000001;5689386.42
5163059317;matsimNetworkNode;739228.51;5688750.41
1854419592;matsimNetworkNode;740560.15;5689221.609999999
1567161277;matsimNetworkNode;739495.13;5688633.449999999
365116790;matsimNetworkNode;739839.5800000001;5689049.96
196142824;matsimNetworkNode;738822.63;5687978.56
196142822;matsimNetworkNode;738805.56;5687790.51
196142820;matsimNetworkNode;738801.8300000001;5687745.649999999
1567161289;matsimNetworkNode;739557.64;5688701.39
1567161281;matsimNetworkNode;739447.79;5688651.77
287620343;matsimNetworkNode;741608.47;5689692.87
242623722;matsimNetworkNode;739035.37;5688721.359999999
289404838;matsimNetworkNode;739820.73;5690733.58
cluster_367991765_367992461;matsimNetworkNode;739318.44;5689294.21
1836212664;matsimNetworkNode;738897.48;5689488.779999999
310818300;matsimNetworkNode;739071.68;5689366.899999999
2656591000;matsimNetworkNode;739311.5800000001;5688684.84
2656591002;matsimNetworkNode;739163.5700000001;5688834.97
3673010901;matsimNetworkNode;741501.64;5689479.87
370684443;matsimNetworkNode;741788.76;5689432.1
2656591004;matsimNetworkNode;739235.27;5688757.62
2656591006;matsimNetworkNode;739190.19;5688805.26
80100340;matsimNetworkNode;739758.04;5688232.2299999995
1567161254;matsimNetworkNode;739461.48;5688578.6899999995
286752943;matsimNetworkNode;740395.3400000001;5690654.26
cluster_1181186641_5738611829;matsimNetworkNode;739160.16;5689505.56
365120725;matsimNetworkNode;739878.13;5688994.34
196144945;matsimNetworkNode;738945.3200000001;5687777.399999999
370684450;matsimNetworkNode;741780.74;5689334.779999999
196144944;matsimNetworkNode;738646.18;5687805.99
80110034;matsimNetworkNode;740969.47;5689723.74
287617198;matsimNetworkNode;740973.3200000001;5689926.4799999995
1567161263;matsimNetworkNode;739542.62;5688615.72
2423876365;matsimNetworkNode;738852.05;5689072.21
291584695;matsimNetworkNode;740355.6000000001;5688567.77
242621561;matsimNetworkNode;740108.71;5687875.09
242621560;matsimNetworkNode;740022.9;5687819.16
309210102;matsimNetworkNode;740058.71;5688209.2299999995
242610672;matsimNetworkNode;739467.44;5687065.26
1842097910;matsimNetworkNode;738955.6000000001;5689058.71
242610675;matsimNetworkNode;739501.91;5687250.96
242610677;matsimNetworkNode;739537.49;5687363.18
242610679;matsimNetworkNode;739579.3400000001;5687533.199999999
242610678;matsimNetworkNode;739556.06;5687439.62
291585332;matsimNetworkNode;740083.6000000001;5688359.92
cluster_1496875422_2656422524;matsimNetworkNode;741819.55;5690638.069999999
291585335;matsimNetworkNode;740133.74;5688398.09
cluster_1370849946_2066557322_21715375_276050507_#4more;matsimNetworkNode;738845.2;5689179.76
287607193;matsimNetworkNode;740893.01;5690366.859999999
cluster_5211018053_80074511;matsimNetworkNode;739050.56;5689531.319999999
242610681;matsimNetworkNode;739604.48;5687631.2299999995
286748117;matsimNetworkNode;740520.55;5689524.4799999995
2036729856;matsimNetworkNode;739363.8200000001;5689387.25
2036729854;matsimNetworkNode;739131.62;5689370.99
1842097906;matsimNetworkNode;739060.03;5688952.609999999
1842097909;matsimNetworkNode;739085.21;5688927.17
196139213;matsimNetworkNode;739004.47;5687880.97
2656410311;matsimNetworkNode;741478.04;5689566.04
69426256;matsimNetworkNode;741383.67;5689592.42
242613047;matsimNetworkNode;740081.0700000001;5687298.149999999
80094453;matsimNetworkNode;739888.22;5689172.6
242615347;matsimNetworkNode;739583.26;5687033.96
1567161334;matsimNetworkNode;739502.5;5688848.24
242605650;matsimNetworkNode;739468.6100000001;5687699.529999999
cluster_1692376836_1847625817;matsimNetworkNode;739495.76;5689419.1
278960722;matsimNetworkNode;741828.75;5690764.08
242605656;matsimNetworkNode;739578.46;5688138.79
1847625772;matsimNetworkNode;739532.7;5689433.47
4537606284;matsimNetworkNode;739627.26;5688364.8
242605653;matsimNetworkNode;739523.3500000001;5687918.63
242605652;matsimNetworkNode;739494.81;5687810.029999999
242605655;matsimNetworkNode;739551.25;5688028.649999999
291585228;matsimNetworkNode;740335.6100000001;5687772.399999999
365116801;matsimNetworkNode;739685.19;5688972.99
242613050;matsimNetworkNode;739984.72;5687811.819999999
2570193896;matsimNetworkNode;740479.17;5689553.91
69426265;matsimNetworkNode;740152.5900000001;5690191.279999999
367990194;matsimNetworkNode;738940.71;5689356.699999999
242618747;matsimNetworkNode;739361.3600000001;5688634.46
69430502;matsimNetworkNode;741479.74;5689840.84
370684412;matsimNetworkNode;741488.47;5689758.27
242618745;matsimNetworkNode;739219.93;5688535.14
cluster_2423876376_2423876385;matsimNetworkNode;738862.43;5689117.04
370684415;matsimNetworkNode;741454.5800000001;5689777.08
291585220;matsimNetworkNode;739883.49;5688208.649999999
cluster_2590098554_2590098560;matsimNetworkNode;739967.45;5689288.2299999995
291585221;matsimNetworkNode;740051.68;5688035.09
9403214490;matsimNetworkNode;739142.78;5689592.3
9403214492;matsimNetworkNode;739137.41;5689645.72
1692376832;matsimNetworkNode;739482.68;5689437.33
287617328;matsimNetworkNode;740779.23;5689960.399999999
242616336;matsimNetworkNode;740186.98;5686976.88
242616335;matsimNetworkNode;740087.79;5686956.66
370684422;matsimNetworkNode;741378.94;5689814.76
370684425;matsimNetworkNode;741762.27;5689437.29
1567161314;matsimNetworkNode;739538.71;5688786.17
291585014;matsimNetworkNode;740689.78;5688722.06
1855973908;matsimNetworkNode;738621.05;5687715.0
242614045;matsimNetworkNode;739838.81;5687448.05
2423994290;matsimNetworkNode;739042.3300000001;5688195.3
1567161322;matsimNetworkNode;739417.94;5688806.08
366040401;matsimNetworkNode;739386.65;5688868.72
2656422579;matsimNetworkNode;741723.06;5690443.87
2570193860;matsimNetworkNode;739309.76;5690708.56
367991198;matsimNetworkNode;739188.1100000001;5689245.6
242614294;matsimNetworkNode;739851.97;5687343.569999999
cluster_365119287_365120100;matsimNetworkNode;739795.6000000001;5688942.64
242619748;matsimNetworkNode;739434.88;5688560.609999999
80073792;matsimNetworkNode;739220.3500000001;5689689.05
2576129848;matsimNetworkNode;739950.01;5689051.24
287616256;matsimNetworkNode;740794.78;5690114.39
242619987;matsimNetworkNode;739512.8400000001;5688482.2299999995
287616255;matsimNetworkNode;740971.54;5690087.14
289405088;matsimNetworkNode;739960.27;5690382.59
320935441;matsimNetworkNode;740583.52;5687841.58
320935442;matsimNetworkNode;740598.55;5687806.819999999
196139624;matsimNetworkNode;739021.8;5687802.779999999
cluster_276050765_366044588;matsimNetworkNode;739013.25;5689114.62
317297659;matsimNetworkNode;740213.91;5687777.85
320935439;matsimNetworkNode;740531.43;5687908.56
2561670362;matsimNetworkNode;739496.47;5688543.4399999995
386045437;matsimNetworkNode;742035.96;5688853.0
2656422583;matsimNetworkNode;741723.56;5690315.42
1567161302;matsimNetworkNode;739445.9;5688749.93
510215847;matsimNetworkNode;739585.92;5689380.899999999
3975864089;matsimNetworkNode;738686.48;5689418.93
2656422590;matsimNetworkNode;741720.74;5690254.4799999995
320935434;matsimNetworkNode;740392.12;5688134.13
320935433;matsimNetworkNode;740499.27;5687781.99
4535533813;matsimNetworkNode;741429.8500000001;5689518.74
80074509;matsimNetworkNode;739200.53;5689508.4799999995
287620881;matsimNetworkNode;741586.31;5689582.89
4535533819;matsimNetworkNode;741472.38;5689413.92
80074508;matsimNetworkNode;739269.39;5689510.9799999995
277181259;matsimNetworkNode;740643.97;5690383.8
320935428;matsimNetworkNode;740324.73;5688085.9399999995
1847656185;matsimNetworkNode;739236.98;5688850.1
1847656187;matsimNetworkNode;739613.15;5689038.02
80084624;matsimNetworkNode;740278.3400000001;5689254.649999999
2656422593;matsimNetworkNode;741642.73;5690273.949999999
cluster_2423943252_242605232;matsimNetworkNode;739088.45;5687920.3
242617587;matsimNetworkNode;738943.71;5688714.01
242617588;matsimNetworkNode;738994.88;5688718.109999999
2576129820;matsimNetworkNode;739399.38;5688977.399999999
291585171;matsimNetworkNode;739817.15;5688276.43
3858989491;matsimNetworkNode;739142.72;5687232.63
332740514;matsimNetworkNode;741495.27;5688880.1
2666104984;matsimNetworkNode;739815.5;5689320.819999999
cluster_3673957227_69426258;matsimNetworkNode;741071.0800000001;5689646.29
320935423;matsimNetworkNode;740396.66;5687787.899999999
286737767;matsimNetworkNode;740703.52;5689423.17
320935425;matsimNetworkNode;740242.26;5688019.3
286752447;matsimNetworkNode;740531.3;5690493.81
28800200;matsimNetworkNode;738834.0;5689482.08
3858989497;matsimNetworkNode;739154.97;5687223.49
367994499;matsimNetworkNode;739548.53;5689243.449999999
1847656180;matsimNetworkNode;739773.05;5689070.97
5208531511;matsimNetworkNode;738946.23;5689357.1899999995
291585288;matsimNetworkNode;740695.15;5687863.6899999995
4537606196;matsimNetworkNode;739994.8500000001;5687991.949999999
367993732;matsimNetworkNode;739639.6000000001;5689285.819999999
367993731;matsimNetworkNode;739661.2;5689285.05
367993971;matsimNetworkNode;739596.99;5689268.12
5163064687;matsimNetworkNode;739353.77;5688626.92
2009108993;matsimNetworkNode;741394.1100000001;5689460.0
289404238;matsimNetworkNode;740534.3600000001;5690207.81
2105519012;matsimNetworkNode;741946.6100000001;5688857.359999999
2105519018;matsimNetworkNode;741723.03;5688868.58
2105519016;matsimNetworkNode;741827.68;5688863.22
367993733;matsimNetworkNode;739500.22;5689219.859999999
242604164;matsimNetworkNode;739560.24;5688255.29
2719558901;matsimNetworkNode;739107.72;5688891.77
242604165;matsimNetworkNode;739604.8400000001;5688242.12
242604160;matsimNetworkNode;739463.5700000001;5688266.24
366040455;matsimNetworkNode;739461.68;5688906.29
306988858;matsimNetworkNode;739957.03;5688131.859999999
3615073509;matsimNetworkNode;738628.62;5689484.29
2656590985;matsimNetworkNode;738861.02;5688917.72
1834068502;matsimNetworkNode;740429.3300000001;5688995.05
6738952542;matsimNetworkNode;740698.96;5689680.64
242604155;matsimNetworkNode;739039.65;5688232.27
366041315;matsimNetworkNode;739307.1100000001;5689028.359999999
6738952541;matsimNetworkNode;740786.21;5689682.4799999995
289404245;matsimNetworkNode;740380.15;5690198.68
1987135072;matsimNetworkNode;739530.56;5689404.96
376318657;matsimNetworkNode;741550.0800000001;5689699.83
242607308;matsimNetworkNode;739274.5800000001;5688166.77
cluster_1514984133_69426261;matsimNetworkNode;740583.52;5689995.91
242609607;matsimNetworkNode;739627.26;5687724.29
313741507;matsimNetworkNode;738850.5800000001;5689090.66
242604156;matsimNetworkNode;739146.64;5688249.449999999
242604157;matsimNetworkNode;739242.8200000001;5688258.54
242607305;matsimNetworkNode;739204.95;5688050.029999999
242604158;matsimNetworkNode;739284.5700000001;5688261.52
242604159;matsimNetworkNode;739352.81;5688263.6899999995
386045442;matsimNetworkNode;742255.79;5688841.77
2299272912;matsimNetworkNode;742068.65;5688316.149999999
386045440;matsimNetworkNode;742362.38;5688836.449999999
386045444;matsimNetworkNode;742150.78;5688848.71
cluster_1834068508_2938209047;matsimNetworkNode;739175.8500000001;5689377.67
242612012;matsimNetworkNode;739598.27;5687246.43
242612013;matsimNetworkNode;739692.89;5687246.85
242612016;matsimNetworkNode;739916.03;5687207.76
242613469;matsimNetworkNode;739966.73;5687283.529999999
242615646;matsimNetworkNode;739705.02;5687006.49
242612014;matsimNetworkNode;739789.0900000001;5687234.449999999
242612015;matsimNetworkNode;739864.68;5687220.71
367993755;matsimNetworkNode;739681.21;5689352.14
307650917;matsimNetworkNode;740231.51;5688712.109999999
242605230;matsimNetworkNode;739111.28;5687804.359999999
242612018;matsimNetworkNode;739931.3600000001;5687141.79
291585094;matsimNetworkNode;740570.0700000001;5688630.569999999
cluster_310817137_3615073508;matsimNetworkNode;738633.22;5689498.58
365120468;matsimNetworkNode;739843.6100000001;5688977.14
2302944555;matsimNetworkNode;738870.37;5689351.13
242605235;matsimNetworkNode;739015.25;5688529.3
1639290456;matsimNetworkNode;742344.74;5688287.4399999995
2105519040;matsimNetworkNode;741603.01;5688874.43
242613471;matsimNetworkNode;739894.8;5687793.75
242612020;matsimNetworkNode;740040.8500000001;5687157.76
242613470;matsimNetworkNode;739910.45;5687680.699999999
2186966394;matsimNetworkNode;739480.49;5687592.41
287636113;matsimNetworkNode;741521.5;5690511.81
287636112;matsimNetworkNode;741514.29;5690399.01
242612021;matsimNetworkNode;740135.95;5687182.62
242612022;matsimNetworkNode;740231.24;5687207.4399999995
309210093;matsimNetworkNode;740036.0700000001;5688192.359999999
289404462;matsimNetworkNode;740366.8600000001;5690159.39
365120470;matsimNetworkNode;739898.5900000001;5689005.06
735275256;matsimNetworkNode;739981.99;5689336.58
289567516;matsimNetworkNode;739209.2;5689039.25
365120472;matsimNetworkNode;739889.98;5689023.319999999
242605228;matsimNetworkNode;739155.73;5687584.81
1408551390;matsimNetworkNode;738820.37;5689347.62
242605229;matsimNetworkNode;739133.42;5687693.72
69438175;matsimNetworkNode;740532.05;5690590.05
1854399759;matsimNetworkNode;740839.79;5688367.029999999
1854399757;matsimNetworkNode;740904.91;5688039.43
2389967172;matsimNetworkNode;738433.81;5687953.59
3660613943;matsimNetworkNode;739688.5800000001;5689268.779999999
3975866771;matsimNetworkNode;738669.24;5689421.77
336760979;matsimNetworkNode;738546.99;5688138.859999999
287625125;matsimNetworkNode;740648.7;5690491.02
313745912;matsimNetworkNode;739113.16;5689004.31
5211018051;matsimNetworkNode;739044.71;5689601.09
9114001361;matsimNetworkNode;739028.47;5687771.37
287606312;matsimNetworkNode;740892.3200000001;5689527.97
cluster_242618348_242619281;matsimNetworkNode;739115.29;5688537.949999999
69417077;matsimNetworkNode;741233.4;5689606.39
cluster_5208531508_5208531509;matsimNetworkNode;738943.44;5689376.18
250303850;matsimNetworkNode;741889.47;5689387.449999999
289172525;matsimNetworkNode;738854.13;5689020.92
2570226898;matsimNetworkNode;741563.46;5690142.74
291583716;matsimNetworkNode;741033.02;5688281.4799999995
4305470624;matsimNetworkNode;739976.72;5686940.76
289567561;matsimNetworkNode;739364.16;5688914.06
2570226892;matsimNetworkNode;741508.12;5690152.62
9582415655;matsimNetworkNode;739040.56;5687715.609999999
3809190675;matsimNetworkNode;739803.24;5689200.859999999
69432681;matsimNetworkNode;740530.45;5690391.6
196135640;matsimNetworkNode;738538.96;5687912.87
196135642;matsimNetworkNode;738558.64;5687786.68
2850678734;matsimNetworkNode;739703.28;5688030.89
196137954;matsimNetworkNode;738655.13;5687903.62
69430489;matsimNetworkNode;741841.06;5690427.85
250303842;matsimNetworkNode;741472.5700000001;5689503.26
4560839942;matsimNetworkNode;739781.54;5689120.55
cluster_287635508_69430493;matsimNetworkNode;741515.64;5690295.029999999
250303848;matsimNetworkNode;741818.12;5689423.09
