name;ort;x;y
4587444798;matsimNetworkNode;726741.5900000001;5693277.3
cluster_12356132_1658902552;matsimNetworkNode;729067.5800000001;5694971.85
cluster_26652341_301138710_301138716;matsimNetworkNode;738368.04;5690373.92
259402541;matsimNetworkNode;736469.6100000001;5693786.12
27543040;matsimNetworkNode;729952.0800000001;5693063.899999999
130103128;matsimNetworkNode;738080.51;5699824.62
147968265;matsimNetworkNode;739592.2;5694037.1899999995
391956786;matsimNetworkNode;730974.41;5684786.67
1883035867;matsimNetworkNode;741285.3400000001;5696550.14
29352011;matsimNetworkNode;730467.5900000001;5694454.0
29352010;matsimNetworkNode;730504.5800000001;5694346.96
2070030459;matsimNetworkNode;733023.7;5696872.41
1883852451;matsimNetworkNode;734432.88;5693413.4799999995
29352017;matsimNetworkNode;730815.68;5694489.819999999
192297632;matsimNetworkNode;741027.42;5694966.41
5387486390;matsimNetworkNode;728315.63;5691225.63
19814205;matsimNetworkNode;738712.29;5690994.7299999995
cluster_261031861_2618891747;matsimNetworkNode;726970.4;5686121.66
3371534029;matsimNetworkNode;741009.76;5694972.21
2070030464;matsimNetworkNode;733218.31;5696876.93
25965798;matsimNetworkNode;731356.54;5693389.59
97657679;matsimNetworkNode;732525.74;5696022.609999999
25965797;matsimNetworkNode;731537.9;5693237.25
268059235;matsimNetworkNode;739891.74;5691842.31
391276528;matsimNetworkNode;729524.8;5684820.17
1883852448;matsimNetworkNode;732267.55;5691439.069999999
1622262797;matsimNetworkNode;739809.22;5697478.02
25965792;matsimNetworkNode;731824.62;5693236.21
29352022;matsimNetworkNode;730961.0800000001;5694562.899999999
cluster_1166292717_1507731666_259866049;matsimNetworkNode;731433.3400000001;5689054.33
25965791;matsimNetworkNode;731655.56;5693378.6
25965796;matsimNetworkNode;732276.78;5693034.96
391276531;matsimNetworkNode;729627.41;5684832.069999999
25965795;matsimNetworkNode;732176.39;5692991.35
2070030468;matsimNetworkNode;733531.6100000001;5696854.12
25965794;matsimNetworkNode;731970.44;5692901.2299999995
25965793;matsimNetworkNode;732057.25;5692938.35
5387486388;matsimNetworkNode;728302.23;5691221.31
cluster_2694681666_9027075676_9027075677;matsimNetworkNode;738341.46;5690889.3
267420493;matsimNetworkNode;736328.48;5696093.399999999
267420492;matsimNetworkNode;735896.51;5696073.76
267420491;matsimNetworkNode;736284.5700000001;5696155.359999999
29352028;matsimNetworkNode;731081.5900000001;5694469.06
267420490;matsimNetworkNode;736266.28;5696219.09
29352026;matsimNetworkNode;731092.64;5694582.9399999995
144456209;matsimNetworkNode;736341.29;5692489.41
